"10-digit session UID","Session ID","Session start","Session end","Session duration (minutes)","Charging duration (minutes)","Session idle (minutes)","Estimated Completion Time","kWh delivered","MAX kW","AVG kW","SoC Start","SoC End","User","Vehicle","EVSEID (PFID)","FSE ID","XB Address","Serial #","EVSE type","External Name","Station Name","Site","Site Location","Auth Source","Auth Details","Cost to site","Cost to driver","Fleet","Vehicle barcode"
489266163,"0066040218_2026-06-05 20:52:43.835134_EDGE","2026-06-05 13:52:41.922 -0700","2026-06-05 14:25:08.801 -0700",32.45,31.38,1.07,"2026-06-05 21:52:41.922 -0700",1.555,3.264,2.934,,,,,"0066-04-02-18","FSE742984E","0013A20041B91CD5","SWH01162000060","Webasto DX",,"AD-19 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",0.669,0.669,false,""
489266092,"0066050203_2026-06-05 20:49:03.570476_EDGE","2026-06-05 13:49:01.556 -0700","2026-06-05 13:49:29.126 -0700",0.47,0.12,0.35,"2026-06-05 21:49:01.556 -0700",0.001,0,0,,,,,"0066-05-02-03","FSE688951E","0013A20041BEC60C","SWH01162000400","Webasto DX",,"CR-3 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Default",,0,0,false,""
489266062,"0066050202_2026-06-05 20:47:50.129311_EDGE","2026-06-05 13:47:47.638 -0700","2026-06-05 13:48:30.836 -0700",0.72,0,0.72,"2026-06-05 21:47:47.638 -0700",0,0,0,,,,,"0066-05-02-02","FSE689151E","0013A20041F0349F","SWH01162000308","Webasto DX",,"CR-2 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Default",,0,0,false,""
489266046,"0066050202_2026-06-05 20:47:10.272067_EDGE","2026-06-05 13:47:08.148 -0700","2026-06-05 13:47:43.521 -0700",0.58,0.1,0.48,"2026-06-05 21:47:08.148 -0700",0,0.11,0.11,,,,,"0066-05-02-02","FSE689151E","0013A20041F0349F","SWH01162000308","Webasto DX",,"CR-2 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Default",,0,0,false,""
489266027,"0066050202_2026-06-05 20:46:19.337099_EDGE","2026-06-05 13:46:16.869 -0700","2026-06-05 13:46:48.380 -0700",0.53,0.05,0.48,"2026-06-05 21:46:16.869 -0700",0,0,0,,,,,"0066-05-02-02","FSE689151E","0013A20041F0349F","SWH01162000308","Webasto DX",,"CR-2 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Default",,0,0,false,""
489265784,"0066270209_2026-06-05 20:35:51.248048_EDGE","2026-06-05 13:35:49.140 -0700","2026-06-09 07:23:55.908 -0700",5388.12,95.88,5292.23,"2026-06-05 21:35:49.140 -0700",4.458,6.346,0.052,,,,,"0066-27-02-09",,"0013A20041F01B11","SWH01492100025","Webasto DX",,"HS-7 Fleet Only","SM Health Services","2125 Centerpointe Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",2.14,2.14,false,""
489265561,"0066040226_2026-06-05 20:26:48.109881_EDGE","2026-06-05 13:26:45.368 -0700","2026-06-05 16:40:11.695 -0700",193.43,0,193.43,"2026-06-05 21:26:45.368 -0700",0.001,0,0,,,,,"0066-04-02-26","FSE1529510E","0013A20041D88DF5","SWH01022100427","Webasto DX",,"26","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
489265523,"0066090201_2026-06-05 20:25:18.171477_EDGE","2026-06-05 13:25:18.879 -0700","2026-06-05 16:03:04.751 -0700",157.58,146.47,11.12,"2026-06-05 15:25:18.879 -0700",16.065,7.136,6.423,,,66663,40812,"0066-09-02-01","FSE811670E","0013A20041BBB60B","SWH01352100081","Webasto DX",,"2A","SB CARP Lookout Park","102 Lookout Park Rd, Summerland, CA 93067","App",,7.39,7.39,false,""
489265495,"0066040210_2026-06-05 20:24:10.029143_EDGE","2026-06-05 13:24:07.963 -0700","2026-06-09 11:29:23.831 -0700",5645.27,323.15,5322.12,"2026-06-05 21:24:07.963 -0700",5.718,5.621,0.064,,,,,"0066-04-02-10","FSE742978E","0013A20041B90B9F","SWH01162000365","Webasto DX",,"AD-13 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",2.459,2.459,false,""
489265268,"0066150202_2026-06-05 20:11:22.339188_EDGE","2026-06-05 13:11:27.113 -0700","2026-06-05 17:08:05.995 -0700",236.6,236.52,0.08,"2026-06-05 17:11:27.113 -0700",20.228,7.024,5.374,,,173974,,"0066-15-02-02",,"0013A20041E48939","SWH01352100251","Webasto DX",,"DX-002","SB BeWell","345 Camino del Remedio, Santa Barbara, CA 93110","App",,8.293,8.293,false,""
489265150,"0066150202_2026-06-05 20:03:04.415576_EDGE","2026-06-05 13:03:01.961 -0700","2026-06-05 13:11:02.764 -0700",8.02,0,8.02,"2026-06-05 21:03:01.961 -0700",0,0,0,,,,,"0066-15-02-02",,"0013A20041E48939","SWH01352100251","Webasto DX",,"DX-002","SB BeWell","345 Camino del Remedio, Santa Barbara, CA 93110","Default",,0,0,false,""
489265145,"0066150202_2026-06-05 20:02:37.270664_EDGE","2026-06-05 13:02:34.369 -0700","2026-06-05 13:02:46.198 -0700",0.2,0,0.2,"2026-06-05 21:02:34.369 -0700",0,0,0,,,,,"0066-15-02-02",,"0013A20041E48939","SWH01352100251","Webasto DX",,"DX-002","SB BeWell","345 Camino del Remedio, Santa Barbara, CA 93110","Default",,0,0,false,""
489265124,"0066150202_2026-06-05 20:01:27.940391_EDGE","2026-06-05 13:01:30.342 -0700","2026-06-05 13:02:30.433 -0700",0.92,0,0.92,"2026-06-05 17:01:30.342 -0700",0,0,0,,,173974,,"0066-15-02-02",,"0013A20041E48939","SWH01352100251","Webasto DX",,"DX-002","SB BeWell","345 Camino del Remedio, Santa Barbara, CA 93110","App",,0,0,false,""
489264899,"0066010305_2026-06-05 19:49:10.115522_EDGE","2026-06-05 12:49:07.462 -0700","2026-06-05 16:05:11.570 -0700",196.07,196,0.07,"2026-06-05 20:49:07.462 -0700",21.481,7.211,6.884,,,,,"0066-01-03-05","FSE1529516E","0013A200420F1241","SWH01312100108","Webasto DX",,"SBG-5 Fleet Only","SB Garage","4568 Calle Real Bldg. A, Santa Barbara, CA 93110","Default",,0,0,false,""
489264861,"0066050224_2026-06-05 19:47:57.135371_EDGE","2026-06-05 12:47:55.123 -0700","2026-06-08 10:50:39.723 -0700",4202.75,864.78,3337.97,"2026-06-05 20:47:55.123 -0700",37.493,6.043,0.562,,,,,"0066-05-02-24","FSE688949E","0013A20041B91D00","SWH01162000036","Webasto DX",,"CR-24 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",15.372,15.372,false,""
489264676,"0066280204_2026-06-05 19:39:06.883935_EDGE","2026-06-05 12:39:04.388 -0700","2026-06-05 14:39:12.536 -0700",120.13,119.6,0.53,"2026-06-05 20:39:04.388 -0700",11.357,6.326,5.937,,,,,"0066-28-02-04",,"0013A200420EE7C2","SWH01502100169","Webasto DX",,"4","SM Admin","511 Lakeside Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",5.224,5.223,false,""
489264500,"0066040203_2026-06-05 19:29:34.223720_EDGE","2026-06-05 12:29:31.980 -0700","2026-06-08 09:52:39.269 -0700",4163.12,341.35,3821.77,"2026-06-05 20:29:31.980 -0700",8.412,5.966,0.127,,,,,"0066-04-02-03","FSE742980E","0013A20041B8E05A","SWH01162000345","Webasto DX",,"AD-15 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",3.617,3.617,false,""
489264501,"0066110203_2026-06-05 19:29:32.472032_EDGE","2026-06-05 12:29:30.062 -0700","2026-06-05 17:11:32.794 -0700",282.05,183.05,99,"2026-06-05 17:29:30.062 -0700",17.12,6.198,3.815,,,115967,46206,"0066-11-02-03","FSE811686E","0013A20041E89E89","SWH01352100052","Webasto DX",,"DX-002","SM Betteravia","2115 Centerpointe Pkwy, Santa Maria, CA 93455","App",,8.218,8.218,false,""
489264447,"0066250406_2026-06-05 19:25:34.952202_EDGE","2026-06-05 12:25:32.865 -0700","2026-06-08 08:34:23.555 -0700",4088.85,325.37,3763.48,"2026-06-05 20:25:32.865 -0700",9.469,7.189,0.14,,,,,"0066-25-04-06","FSE688942E","0013A2004196C67A","SOS01431700161","AeroVironment",,"SMG-15 Fleet Only","SM Garage","912 W Foster Rd, Santa Maria, CA 93455","Default",,0,0,false,""
489264410,"0066040216_2026-06-05 19:23:43.122049_EDGE","2026-06-05 12:23:40.837 -0700","2026-06-17 10:23:35.050 -0700",17159.9,982.9,16177,"2026-06-05 20:23:40.837 -0700",29.998,6.108,0.11,,,,,"0066-04-02-16","FSE742985E","0013A20041B9178E","SWH01142000043","Webasto DX",,"AD-20 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",12.899,12.899,false,""
489264402,"0066040217_2026-06-05 19:23:14.873723_EDGE","2026-06-05 12:23:12.611 -0700","2026-06-08 11:23:30.246 -0700",4260.3,150.87,4109.43,"2026-06-05 20:23:12.611 -0700",5.189,4.947,0.077,,,,,"0066-04-02-17","FSE742972E","0013A20041B917FF","SWH01162000366","Webasto DX",,"AD-7 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",2.231,2.231,false,""
489264228,"0066040202_2026-06-05 19:10:03.529266_EDGE","2026-06-05 12:10:01.043 -0700","2026-06-07 16:35:35.542 -0700",3145.57,660.07,2485.5,"2026-06-05 20:10:01.043 -0700",25.816,6.16,0.516,,,,,"0066-04-02-02","FSE742975E","0013A20041B8BEE9","SWH01162000037","Webasto DX",,"AD-10 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",11.101,11.101,false,""
489264173,"0066050221_2026-06-05 19:05:46.135787_EDGE","2026-06-05 12:05:43.433 -0700","2026-06-09 11:53:42.473 -0700",5747.98,292.22,5455.77,"2026-06-05 20:05:43.433 -0700",4.761,6.103,0.052,,,,,"0066-05-02-21","FSE689150E","0013A20041B92FE0","SWH01162000370","Webasto DX",,"CR-21 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",1.952,1.952,false,""
489264066,"0066130201_2026-06-05 18:55:33.115181_EDGE","2026-06-05 11:55:33.115 -0700","2026-06-05 19:36:33.943 -0700",460.77,94.05,366.72,"2026-06-05 19:55:33.115 -0700",5.991,8.413,0.913,,,,,"0066-13-02-01","FSE811688E","0013A20041E8EE04","SWH01352100242","Webasto DX",,"01","SM PW 620 Foster","620 W. Foster Rd, Santa Maria, CA 93455","App",,3.355,3.36,false,""
489263736,"0066060215_2026-06-05 18:37:46.861104_EDGE","2026-06-05 11:37:47.848 -0700","2026-06-05 13:00:31.888 -0700",82.57,82.48,0.08,"2026-06-05 12:20:47.848 -0700",4.149,3.209,3.134,,,115266,39882,"0066-06-02-15","FSE596155E","0013A20041B915CF","SWH01142000045","Webasto DX",,"CORD 15","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","App",,1.701,1.7,false,""
489263434,"0066070202_2026-06-05 18:17:05.049732_EDGE","2026-06-05 11:17:06.099 -0700","2026-06-05 13:04:09.492 -0700",106.73,106.67,0.07,"2026-06-05 20:17:06.099 -0700",11.782,7.067,6.894,,,292724,,"0066-07-02-02","FSE811676E","0013A20041BED27F","SWH01352100076","Webasto DX",,"2B","SB CARP South Via Real","6728 Via Real, Carpinteria, CA 93013","App",,5.184,5.18,false,""
489263382,"0066040206_2026-06-05 18:13:13.794281_EDGE","2026-06-05 11:13:11.144 -0700","2026-06-05 17:15:45.569 -0700",362.57,215.9,146.67,"2026-06-05 15:13:11.144 -0700",13.802,5.897,2.396,,,242183,47502,"0066-04-02-06","FSE742983E","0013A20041B9026B","SWH01162000381","Webasto DX",,"AD-18 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","App",,5.935,5.94,false,""
489263288,"0066120220_2026-06-05 18:04:42.538446_EDGE","2026-06-05 11:04:45.025 -0700","2026-06-05 14:35:54.256 -0700",211.1,211.03,0.07,"2026-06-05 17:04:45.025 -0700",19.471,5.888,5.819,,,46895,47445,"0066-12-02-20","FSE811683E","0013A20041E8817A","SWH01352100215","Webasto DX",,"2B","SB Jail","4430 Calle Real, Santa Barbara, CA 93110","App",,7.594,7.59,false,""
489263251,"0066040222_2026-06-05 18:02:13.836960_EDGE","2026-06-05 11:02:10.831 -0700","2026-06-15 07:31:38.771 -0700",14189.47,990.75,13198.72,"2026-06-05 19:02:10.831 -0700",37.017,6.029,0.164,,,,,"0066-04-02-22","FSE742977E","0013A20041BEC246","SWH01162000395","Webasto DX",,"AD-12 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",15.917,15.917,false,""
489262675,"0066080202_2026-06-05 17:30:25.150447_EDGE","2026-06-05 10:30:23.248 -0700","2026-06-10 15:42:20.825 -0700",7511.97,40.32,7471.65,"2026-06-05 18:30:23.248 -0700",1.775,3.268,0.015,,,,,"0066-08-02-02","FSE811678E","0013A20041FAA50F","SWH01352100238","Webasto DX",,"A2","SB APCD","260 N. San Antonio Rd, Santa Barbara, CA 93110","Default",,0.905,0,false,""
489262657,"0066040208_2026-06-05 17:29:04.351322_EDGE","2026-06-05 10:29:01.790 -0700","2026-06-08 08:19:41.892 -0700",4190.67,0,4190.67,"2026-06-05 18:29:01.790 -0700",0,0,0,,,,,"0066-04-02-08","FSE742970E","0013A20041B90394","SWH01162000030","Webasto DX",,"AD-5 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
489261788,"0066040223_2026-06-05 16:48:29.889682_EDGE","2026-06-05 09:48:33.349 -0700","2026-06-05 13:54:29.063 -0700",245.2,245.12,0.08,"2026-06-05 21:48:33.349 -0700",14.493,5.989,3.732,,,29041,38229,"0066-04-02-23","FSE742982E","0013A20041BECEBC","SWH01162000348","Webasto DX",,"AD-17 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","App",,6.232,6.23,false,""
489261648,"0066080304_2026-06-05 16:41:26.908582_EDGE","2026-06-05 09:41:24.748 -0700","2026-06-05 15:07:12.196 -0700",325.78,113.17,212.62,"2026-06-05 14:07:24.748 -0700",3.918,3.444,0.753,,,285447,36932,"0066-08-03-04","FSE811680E","0013A200422C39F7","SWH01352100078","Webasto DX",,"B2","SB APCD","260 N. San Antonio Rd, Santa Barbara, CA 93110","App",,1.998,1.998,false,""
489261528,"0066060202_2026-06-05 16:35:58.787021_EDGE","2026-06-05 09:35:56.467 -0700","2026-06-08 10:51:08.074 -0700",4395.2,267.52,4127.68,"2026-06-05 17:35:56.467 -0700",2.497,6.176,0.036,,,,,"0066-06-02-02","FSE596152E","0013A200419B5A9D","SBE02031970322","Webasto DX",,"SS-2 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","Kiosk","kiosk_claim",1.024,1.024,false,""
489261242,"0066040218_2026-06-05 16:22:03.496126_EDGE","2026-06-05 09:22:00.992 -0700","2026-06-05 10:40:14.719 -0700",78.23,0,78.23,"2026-06-05 17:22:00.992 -0700",0,0,0,,,,,"0066-04-02-18","FSE742984E","0013A20041B91CD5","SWH01162000060","Webasto DX",,"AD-19 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
489261002,"0066040218_2026-06-05 16:10:53.903627_EDGE","2026-06-05 09:10:51.016 -0700","2026-06-05 09:12:09.866 -0700",1.32,0,1.32,"2026-06-05 17:10:51.016 -0700",0,0,0,,,,,"0066-04-02-18","FSE742984E","0013A20041B91CD5","SWH01162000060","Webasto DX",,"AD-19 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
489260991,"0066040218_2026-06-05 16:10:13.909938_EDGE","2026-06-05 09:10:11.684 -0700","2026-06-05 09:10:43.126 -0700",0.52,0,0.52,"2026-06-05 17:10:11.684 -0700",0,0,0,,,,,"0066-04-02-18","FSE742984E","0013A20041B91CD5","SWH01162000060","Webasto DX",,"AD-19 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
489260984,"0066050301_2026-06-05 16:09:59.109409_EDGE","2026-06-05 09:10:04.252 -0700","2026-06-05 12:20:42.134 -0700",190.55,181.48,9.07,"2026-06-05 12:11:04.252 -0700",17.389,6.365,5.698,,,23519,43401,"0066-05-03-01","FSE1710826E","0013A200420EEBAF","SWH01482100131","Webasto DX",,"CR-26 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","App",,7.13,7.13,false,""
489260893,"0066230204_2026-06-05 16:06:07.545988_EDGE","2026-06-05 09:06:08.504 -0700","2026-06-05 14:58:25.166 -0700",351.93,351.87,0.07,"2026-06-05 18:42:08.504 -0700",33.138,6.178,5.933,,,353892,48771,"0066-23-02-04","FSE1701350E","0013A200420F0999","SWH01502100378","Webasto DX",,"DA-4 Fleet Only","SB District Attorney","1112 Santa Barbara St, Santa Barbara, CA 93101","App",,15.906,15.91,false,""
489260876,"0066040218_2026-06-05 16:05:06.586326_EDGE","2026-06-05 09:05:04.208 -0700","2026-06-05 09:10:03.735 -0700",5,0,5,"2026-06-05 17:05:04.208 -0700",0,0,0,,,,,"0066-04-02-18","FSE742984E","0013A20041B91CD5","SWH01162000060","Webasto DX",,"AD-19 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
489260173,"0066060209_2026-06-05 15:42:41.725390_EDGE","2026-06-05 08:42:45.622 -0700","2026-06-05 17:42:08.744 -0700",539.25,94.77,444.48,"2026-06-05 12:42:45.622 -0700",4.365,3.264,0.516,,,117758,41489,"0066-06-02-09","FSE596148E","0013A20041B916E2","SWH01162000061","Webasto DX",,"SS-9 Fleet Only","SB Social Services","234 Camino del Remedio, Santa Barbara, CA 93110","App",,1.789,1.79,false,""
489260058,"0066150202_2026-06-05 15:38:17.156912_EDGE","2026-06-05 08:38:21.334 -0700","2026-06-05 10:51:39.927 -0700",132.88,132.73,0.15,"2026-06-05 20:39:21.334 -0700",14.06,6.905,6.679,,,178075,47913,"0066-15-02-02",,"0013A20041E48939","SWH01352100251","Webasto DX",,"DX-002","SB BeWell","345 Camino del Remedio, Santa Barbara, CA 93110","App",,5.765,5.77,false,""
489259929,"0066280204_2026-06-05 15:33:43.141279_EDGE","2026-06-05 08:33:40.678 -0700","2026-06-05 12:15:29.572 -0700",221.82,221.08,0.73,"2026-06-05 16:33:40.678 -0700",21.682,6.381,6.126,,,,,"0066-28-02-04",,"0013A200420EE7C2","SWH01502100169","Webasto DX",,"4","SM Admin","511 Lakeside Pkwy, Santa Maria, CA 93455","Kiosk","kiosk_claim",9.974,9.974,false,""
489259704,"0066040214_2026-06-05 15:26:46.353951_EDGE","2026-06-05 08:26:43.891 -0700","2026-06-05 12:41:42.938 -0700",254.98,0.07,254.92,"2026-06-05 16:26:43.891 -0700",0,0,0,,,,,"0066-04-02-14","FSE742988E","0013A20041B91742","SWH01142000060","Webasto DX",,"23","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
489259243,"0066230202_2026-06-05 15:14:30.954399_EDGE","2026-06-05 08:14:28.605 -0700","2026-06-05 12:51:43.683 -0700",277.25,276.45,0.8,"2026-06-05 16:14:28.605 -0700",25.944,6.08,5.874,,,,,"0066-23-02-02","FSE1701348E","0013A200420EEEE5","SWH01482100239","Webasto DX",,"DA-2 Fleet Only","SB District Attorney","1112 Santa Barbara St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",12.453,12.453,false,""
489259065,"0066050204_2026-06-05 15:10:20.189781_EDGE","2026-06-05 08:10:17.971 -0700","2026-06-05 17:07:55.122 -0700",537.62,537.35,0.27,"2026-06-05 18:51:17.971 -0700",45.783,6.087,5.366,,,233502,48765,"0066-05-02-04","FSE688945E","0013A20041B91789","SWH01162000299","Webasto DX",,"CR-4 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","App",,18.771,18.77,false,""
489258594,"0066040225_2026-06-05 14:58:03.015610_EDGE","2026-06-05 07:58:03.015 -0700","2026-06-05 13:18:29.282 -0700",320.4,301.35,19.05,"2026-06-05 11:58:03.015 -0700",13.228,3.46,2.571,,,73389,999999,"0066-04-02-25","FSE1529509E","0013A20041D88BAC","SWH01022100421","Webasto DX",,"25","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","App",,5.688,5.688,false,""
489258544,"0066040227_2026-06-05 14:56:58.051907_EDGE","2026-06-05 07:56:55.486 -0700","2026-06-05 11:42:21.049 -0700",225.43,202.95,22.48,"2026-06-05 12:20:55.486 -0700",4.48,3.527,1.238,,,144101,36248,"0066-04-02-27","FSE1529511E","0013A20041D88E23","SWH01022100417","Webasto DX",,"27","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","App",,1.926,1.93,false,""
489258427,"0066030301_2026-06-05 14:53:25.848703_EDGE","2026-06-05 07:53:23.204 -0700","2026-06-05 13:06:41.813 -0700",313.32,311.92,1.4,"2026-06-05 16:39:23.204 -0700",29.291,6.158,5.859,,,372448,48476,"0066-03-03-01","FSE596419E","0013A20041C6EB9C","SBE02511870763","Webasto DX",,"19","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,12.888,12.89,false,""
489258002,"0066040226_2026-06-05 14:41:45.398205_EDGE","2026-06-05 07:41:43.207 -0700","2026-06-05 12:28:37.491 -0700",286.9,0,286.9,"2026-06-05 15:41:43.207 -0700",0.001,0,0,,,,,"0066-04-02-26","FSE1529510E","0013A20041D88DF5","SWH01022100427","Webasto DX",,"26","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Default",,0,0,false,""
489257977,"0066130202_2026-06-05 14:41:07.212333_EDGE","2026-06-05 07:41:05.292 -0700","2026-06-05 12:14:36.158 -0700",273.52,258.85,14.67,"2026-06-05 11:41:05.292 -0700",23.99,7.12,5.492,,,218598,46000,"0066-13-02-02","FSE811689E","0013A20041E8DFB6","SWH01352100246","Webasto DX",,"02","SM PW 620 Foster","620 W. Foster Rd, Santa Maria, CA 93455","App",,13.434,13.43,false,""
489257385,"0066010202_2026-06-05 14:25:28.316180_EDGE","2026-06-05 07:25:26.273 -0700","2026-06-05 13:57:55.983 -0700",392.5,392.42,0.08,"2026-06-05 15:25:26.273 -0700",35.815,7.071,5.507,,,,,"0066-01-02-02","FSE688937E","0013A2004196C68F","SOS01451700086","AeroVironment",,"SBG-14 Fleet Only","SB Garage","4568 Calle Real Bldg. A, Santa Barbara, CA 93110","Default",,0,0,false,""
489254636,"0066120201_2026-06-05 12:52:07.734687_EDGE","2026-06-05 05:52:05.924 -0700","2026-06-05 11:28:08.145 -0700",336.03,335.77,0.27,"2026-06-05 16:48:05.924 -0700",31.15,6.093,5.845,,,186012,46212,"0066-12-02-01","FSE811682E","0013A20041E487EF","SWH01352100239","Webasto DX",,"2A","SB Jail","4430 Calle Real, Santa Barbara, CA 93110","App",,12.149,12.15,false,""
489253369,"0066030308_2026-06-05 11:31:05.648996_EDGE","2026-06-05 04:31:03.212 -0700","2026-06-05 17:13:21.978 -0700",762.32,165.38,596.93,"2026-06-05 13:23:03.212 -0700",15.578,6.09,1.297,,,370728,39860,"0066-03-03-08","FSE596420E","0013A200419B586B","SBE02511870666","Webasto DX",,"22","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","App",,6.854,6.854,false,""
489251528,"0066030311_2026-06-05 07:03:10.570012_EDGE","2026-06-05 00:03:08.792 -0700","2026-06-05 00:09:50.738 -0700",6.7,0,6.7,"2026-06-05 10:03:08.792 -0700",0,0,0,,,,,"0066-03-03-11","FSE596417E","0013A20041975C5C","SBE02511870759","Webasto DX",,"20","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","Default",,0,0,false,""
489251523,"0066030311_2026-06-05 07:02:43.174184_EDGE","2026-06-05 00:02:41.187 -0700","2026-06-05 00:03:04.823 -0700",0.4,0,0.4,"2026-06-05 10:02:41.187 -0700",0,0,0,,,,,"0066-03-03-11","FSE596417E","0013A20041975C5C","SBE02511870759","Webasto DX",,"20","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","Default",,0,0,false,""
489249339,"0066040224_2026-06-05 04:17:48.922168_EDGE","2026-06-04 21:17:46.319 -0700","2026-06-08 09:47:48.300 -0700",5070.03,780.45,4289.58,"2026-06-05 05:17:46.319 -0700",50.97,6.123,0.635,,,,,"0066-04-02-24","FSE742967E","0013A20041B90B3E","SWH01162000309","Webasto DX",,"AD-2 Fleet Only","SB Admin","105 E. Anapamu St, Santa Barbara, CA 93101","Kiosk","kiosk_claim",21.917,21.917,false,""
489237224,"0066030207_2026-06-05 01:22:30.800057_EDGE","2026-06-04 18:22:28.413 -0700","2026-06-09 08:08:00.215 -0700",6585.53,727.5,5858.03,"2026-06-05 04:22:28.413 -0700",36.539,6.333,0.349,,,,,"0066-03-02-07","FSE596407E","0013A200419B5851","SBE02031970148","Webasto DX",,"LD-8 Fleet Only","LPC Health Services","1100 W. Laurel Ave, Lompoc, CA 93436","Kiosk","kiosk_claim",16.077,16.077,false,""
489237182,"0066050207_2026-06-05 01:22:12.638978_EDGE","2026-06-04 18:22:10.510 -0700","2026-06-09 08:29:01.079 -0700",6606.85,760.73,5846.12,"2026-06-05 02:22:10.510 -0700",37.296,6.075,0.356,,,,,"0066-05-02-07","FSE689148E","0013A20041B90B2A","SWH01162000382","Webasto DX",,"CR-7 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",15.291,15.291,false,""
489236588,"0066050215_2026-06-05 01:17:54.865598_EDGE","2026-06-04 18:17:52.501 -0700","2026-06-08 07:23:44.956 -0700",5105.87,484.93,4620.93,"2026-06-05 02:17:52.501 -0700",11.529,5.868,0.142,,,,,"0066-05-02-15","FSE688952E","0013A20041B91801","SWH01142000047","Webasto DX",,"CR-15 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",4.727,4.727,false,""
489236221,"0066050201_2026-06-05 01:14:58.894204_EDGE","2026-06-04 18:14:57.038 -0700","2026-06-09 10:26:10.377 -0700",6731.22,482.9,6248.32,"2026-06-05 02:14:57.038 -0700",11.258,6.058,0.105,,,,,"0066-05-02-01","FSE688953E","0013A20041B91D09","SWH01162000399","Webasto DX",,"CR-1 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",4.616,4.616,false,""
489234780,"0066260204_2026-06-05 01:04:00.028115_EDGE","2026-06-04 18:04:01.125 -0700","2026-06-05 06:27:46.705 -0700",743.53,231.33,512.2,"2026-06-05 06:04:01.125 -0700",10.869,3.148,0.919,,,366418,33900,"0066-26-02-04",,"0013A20041FCCF07","SWH01312100122","Webasto DX",,"12","RFCC","4415 Cathedral Oaks Rd, Santa Barbara, CA 93110","App",,4.239,4.24,false,""
489234709,"0066050213_2026-06-05 01:03:26.777396_EDGE","2026-06-04 18:03:23.905 -0700","2026-06-05 08:27:59.341 -0700",864.58,749.25,115.33,"2026-06-05 02:03:23.905 -0700",35.366,6.116,2.574,,,,,"0066-05-02-13","FSE688947E","0013A20041B8BED1","SWH01162000031","Webasto DX",,"CR-13 Fleet Only","SB Health Services","315 Camino del Remedio, Santa Barbara, CA  93110","Kiosk","kiosk_claim",14.5,14.5,false,""
